pal_function,package,palette,length,type,novelty,creatorName,maintainerName,projectUrl,description,colors
paletteer_c,scico,bamako,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#003A46FF, #003B47FF, #023B46FF, #033D44FF, #053E44FF, #053E44FF, #073E43FF, #093F42FF, #094141FF, #0B4240FF, #0C4240FF, #0E433FFF, #0E433DFF, #10443CFF, #12463BFF, #13463BFF, #154739FF, #164839FF, #184938FF, #194A37FF, #1B4C36FF, #1D4D34FF, #1F4E34FF, #215033FF, #225032FF, #255230FF, #26532FFF, #28542EFF, #2B562CFF, #2D572BFF, #2F5929FF, #315A29FF, #345C27FF, #355E26FF, #385F24FF, #3B6122FF, #3D6121FF, #40641FFF, #42651EFF, #45671CFF, #48691AFF, #4A6A19FF, #4D6C17FF, #4F6D16FF, #527014FF, #547113FF, #587310FF, #5B750EFF, #5D760DFF, #60790BFF, #637A0AFF, #667C07FF, #687D06FF, #6C7F04FF, #6F8202FF, #728202FF, #758401FF, #788500FF, #7C8600FF, #7F8600FF, #838800FF, #878900FF, #8A8800FF, #8D8900FF, #908B00FF, #948C00FF, #988C02FF, #9B8E04FF, #9E9108FF, #A1920CFF, #A59510FF, #A89714FF, #AC9A19FF, #B09D1DFF, #B39F21FF, #B7A225FF, #BAA52AFF, #BEA82EFF, #C1AA33FF, #C5AD37FF, #C9B03DFF, #CCB342FF, #CFB648FF, #D2B84EFF, #D5BC54FF, #D8BE5AFF, #DBC161FF, #DEC567FF, #E1C76DFF, #E4CA73FF, #E6CC79FF, #E9D07FFF, #EBD284FF, #EFD58BFF, #F2D891FF, #F4DA96FF, #F7DD9CFF, #F9DFA2FF, #FCE2A7FF, #FFE5ACFF"
paletteer_c,scico,batlow,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#001959FF, #031D5AFF, #06215BFF, #07245AFF, #0A285BFF, #0A2C5CFF, #0C2F5CFF, #0D335DFF, #0D365DFF, #0E395EFF, #0F3C5FFF, #0F3F60FF, #11415FFF, #114460FF, #114761FF, #134961FF, #144C62FF, #144E62FF, #165061FF, #165261FF, #185561FF, #1A5761FF, #1B5961FF, #1E5C62FF, #1F5D60FF, #226060FF, #246160FF, #27635FFF, #2B655DFF, #2E665CFF, #31695AFF, #346959FF, #386B57FF, #3B6C55FF, #406E53FF, #447051FF, #47704FFF, #4C724CFF, #4F734BFF, #537548FF, #587645FF, #5C7744FF, #607941FF, #64793FFF, #687A3DFF, #6C7B3BFF, #727D38FF, #767F36FF, #7A7F34FF, #7F8132FF, #838231FF, #88842FFF, #8D842EFF, #92862CFF, #97882CFF, #9C892AFF, #A18A2BFF, #A68A2CFF, #AB8B2DFF, #B08C2EFF, #B68D30FF, #BB8E33FF, #BF9035FF, #C49138FF, #C9913BFF, #CD923FFF, #D29243FF, #D79347FF, #DB944BFF, #DF9550FF, #E39654FF, #E69759FF, #EA995EFF, #EE9B64FF, #F09C6AFF, #F39E70FF, #F59F76FF, #F8A17BFF, #F8A281FF, #FAA587FF, #FCA78EFF, #FBA894FF, #FCAB9AFF, #FCAC9FFF, #FCAFA5FF, #FDB0AAFF, #FCB2AFFF, #FDB4B6FF, #FDB6BBFF, #FDB8C0FF, #FCB9C6FF, #FDBCCBFF, #FBBDD0FF, #FCBFD7FF, #FBC2DCFF, #FBC3E2FF, #FAC6E8FF, #FAC7EEFF, #FBCAF4FF, #F9CCF9FF"
paletteer_c,scico,berlin,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#9EB0FFFF, #98AFFCFF, #92AEF9FF, #8CADF6FF, #86ACF3FF, #80ACF1FF, #7AABEDFF, #73A9EAFF, #6DA9E6FF, #66A7E2FF, #60A5DFFF, #5AA3DAFF, #54A0D5FF, #4E9DD0FF, #4799C9FF, #4395C4FF, #3E91BDFF, #3B8DB7FF, #3788B0FF, #3584AAFF, #327EA4FF, #2F799DFF, #2D7597FF, #2B7091FF, #296B8BFF, #276784FF, #26627FFF, #245D79FF, #215872FF, #20546CFF, #1E4F67FF, #1D4B61FF, #1B465BFF, #194155FF, #183D4FFF, #16394AFF, #153544FF, #13313FFF, #132D3AFF, #122935FF, #11252FFF, #10212AFF, #0F1E25FF, #101B21FF, #11181DFF, #101519FF, #111216FF, #131011FF, #140E0EFF, #170C0AFF, #190C08FF, #1C0B05FF, #1F0B04FF, #220C01FF, #250C00FF, #270C01FF, #2B0D00FF, #2E0D00FF, #310E00FF, #340F00FF, #381000FF, #3C1101FF, #401101FF, #441301FF, #471401FF, #4B1601FF, #501802FF, #551904FF, #591C07FF, #5E1E09FF, #63210CFF, #69240FFF, #6E2813FF, #752D17FF, #7A311BFF, #803620FF, #853A25FF, #8A3F2AFF, #8F432FFF, #944834FF, #9A4D3BFF, #9F5240FF, #A45746FF, #A95B4BFF, #AE6051FF, #B36557FF, #B96A5DFF, #BE6F63FF, #C37469FF, #C8796FFF, #CD7E75FF, #D3837BFF, #D88881FF, #DE8E87FF, #E3938EFF, #E99894FF, #EE9D9AFF, #F3A2A0FF, #F9A7A6FF, #FFACACFF"
paletteer_c,scico,bilbao,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#4C0000FF, #500306FF, #54070BFF, #570A0FFF, #5B0E13FF, #5F1215FF, #621519FF, #67191DFF, #6A1C1FFF, #6D1F23FF, #702126FF, #732529FF, #76272CFF, #7A2A30FF, #7D2E34FF, #803036FF, #83333AFF, #86363DFF, #893940FF, #8B3B42FF, #8E3F46FF, #914249FF, #93454AFF, #95484DFF, #974B4EFF, #994E50FF, #995051FF, #9B5352FF, #9D5653FF, #9D5855FF, #9D5B56FF, #9F5D56FF, #9F5F57FF, #9F6157FF, #A16358FF, #A06657FF, #A26759FF, #A26A59FF, #A26B59FF, #A36E59FF, #A4705AFF, #A4715AFF, #A5745BFF, #A5755BFF, #A6775CFF, #A6785BFF, #A77B5CFF, #A87D5CFF, #A87E5EFF, #A9815DFF, #A9825DFF, #AA845EFF, #AA855FFF, #AB8860FF, #AA8A60FF, #AC8C60FF, #AB8E61FF, #AD9061FF, #AD9261FF, #AE9463FF, #AF9664FF, #AF9965FF, #B09B66FF, #B19E68FF, #B2A06AFF, #B3A36EFF, #B4A672FF, #B5A976FF, #B7AC7AFF, #B8AD7FFF, #BAB083FF, #BAB188FF, #BCB48DFF, #BEB692FF, #BFB796FF, #C0B99AFF, #C1BA9EFF, #C2BCA3FF, #C3BDA6FF, #C4BFAAFF, #C4C1AFFF, #C5C2B2FF, #C6C4B6FF, #C7C5B9FF, #C9C7BDFF, #CAC9C0FF, #CDCBC5FF, #CFCEC9FF, #D1D1CDFF, #D5D4D1FF, #D8D7D5FF, #DBDBDAFF, #DFDFDEFF, #E4E4E3FF, #E8E8E8FF, #ECECECFF, #F1F1F0FF, #F5F5F5FF, #FAFAFAFF, #FFFFFFFF"
paletteer_c,scico,broc,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#2C194CFF, #2B1D50FF, #2A2154FF, #2A2557FF, #2B295BFF, #292C5FFF, #293063FF, #283567FF, #28386BFF, #293C6FFF, #274073FF, #284477FF, #28487BFF, #284C7FFF, #2A5183FF, #2C5687FF, #2F5A8BFF, #325E8EFF, #366392FF, #3A6795FF, #406B99FF, #45719CFF, #4A759FFF, #5079A3FF, #557EA5FF, #5B82A9FF, #6086ABFF, #668BAFFF, #6D90B2FF, #7394B5FF, #7899B8FF, #7E9DBBFF, #84A2BEFF, #8BA6C1FF, #91ABC5FF, #97B0C8FF, #9DB4CBFF, #A2B9CEFF, #A9BDD1FF, #AFC3D5FF, #B5C7D8FF, #BBCCDBFF, #C2D0DFFF, #C8D5E1FF, #CED9E5FF, #D4DEE7FF, #DAE3EAFF, #E0E7ECFF, #E5EAECFF, #E9EDECFF, #EBEEEBFF, #EDEFE7FF, #EEEFE3FF, #ECEDDDFF, #EAEAD8FF, #E8E8D2FF, #E5E5CCFF, #E3E2C6FF, #DFDFC0FF, #DDDDBAFF, #D9D9B3FF, #D6D6ADFF, #D3D3A7FF, #CFCFA1FF, #CCCC9BFF, #C8C895FF, #C5C58EFF, #C0BF88FF, #BBBB82FF, #B6B67CFF, #B1B176FF, #ACAC71FF, #A7A76CFF, #A0A066FF, #9B9B62FF, #96965DFF, #919159FF, #8C8C55FF, #878751FF, #82824CFF, #7C7C47FF, #777744FF, #73733FFF, #6E6E3CFF, #696937FF, #646434FF, #605F30FF, #5A5A2BFF, #555527FF, #515123FF, #4C4C20FF, #48481CFF, #434319FF, #3E3E15FF, #3A3A11FF, #36360FFF, #31320BFF, #2E2E08FF, #2A2A04FF, #262600FF"
paletteer_c,scico,brocO,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#372E38FF, #362F3AFF, #36303DFF, #352F40FF, #363144FF, #363248FF, #35344CFF, #353651FF, #353856FF, #363B5BFF, #363E5FFF, #374164FF, #384469FF, #3A4870FF, #3C4D75FF, #3D517AFF, #40567EFF, #425A83FF, #455E88FF, #48638CFF, #4C6790FF, #506D95FF, #547199FF, #58769DFF, #5C7AA1FF, #617FA5FF, #6583A8FF, #6B88ACFF, #708DAFFF, #7591B2FF, #7A96B6FF, #7F9AB8FF, #849EBBFF, #8AA3BFFF, #8FA7C1FF, #95ACC4FF, #9AB0C6FF, #9FB4C8FF, #A4B7CAFF, #A9BBCCFF, #AFC0CEFF, #B4C3CEFF, #B8C6CFFF, #BCC9CFFF, #C1CCCFFF, #C4CECFFF, #C7D0CDFF, #CBD2CBFF, #CCD3CAFF, #CED2C6FF, #CED2C3FF, #CED3BFFF, #CED2BBFF, #CED0B5FF, #CCCDB0FF, #CACBABFF, #C7C8A5FF, #C5C5A0FF, #C1C19AFF, #BEBE94FF, #B9BA8EFF, #B5B588FF, #B1B082FF, #ACAC7CFF, #A8A777FF, #A3A371FF, #9E9E6CFF, #999866FF, #949361FF, #8F8F5CFF, #8A8A58FF, #868553FF, #817F4FFF, #7B7B4AFF, #777646FF, #727142FF, #6E6D3FFF, #6A683CFF, #666439FF, #616036FF, #5D5B33FF, #595731FF, #55532EFF, #524F2DFF, #4F4C2BFF, #4C482BFF, #49452AFF, #464129FF, #443F29FF, #413C28FF, #403A28FF, #3E3729FF, #3D3629FF, #3B342AFF, #3A322CFF, #39322DFF, #383030FF, #372F31FF, #362E34FF, #372E37FF"
paletteer_c,scico,buda,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#B200B2FF, #B206B0FF, #B20BADFF, #B210ACFF, #B214A9FF, #B217A8FF, #B21BA5FF, #B21FA3FF, #B222A2FF, #B225A0FF, #B2279FFF, #B22B9DFF, #B22D9DFF, #B3309BFF, #B43399FF, #B33599FF, #B43898FF, #B53A97FF, #B53D96FF, #B73F94FF, #B84293FF, #B84592FF, #B84792FF, #B94A91FF, #BB4B91FF, #BC4E90FF, #BB508EFF, #BC538EFF, #BD558DFF, #BF578DFF, #BF5A8CFF, #BF5B8BFF, #C05E8AFF, #C1608AFF, #C26288FF, #C36587FF, #C46788FF, #C56987FF, #C56B85FF, #C56E85FF, #C67084FF, #C77283FF, #C87482FF, #C97683FF, #CA7982FF, #C97A80FF, #CB7D80FF, #CC7F80FF, #CB817EFF, #CC847EFF, #CD857EFF, #CD887DFF, #CF897CFF, #CE8C7BFF, #CF8F7CFF, #D0907AFF, #D1937AFF, #D1957AFF, #D29779FF, #D29978FF, #D29C77FF, #D39E78FF, #D3A076FF, #D4A377FF, #D5A475FF, #D6A775FF, #D7AA74FF, #D6AC74FF, #D7AE74FF, #D7B072FF, #D8B373FF, #D9B471FF, #DAB771FF, #DBBA70FF, #DABC70FF, #DBBF70FF, #DCC06EFF, #DDC36EFF, #DDC56EFF, #DDC86DFF, #DECA6DFF, #DFCC6BFF, #E0CF6BFF, #E0D16BFF, #E1D46AFF, #E2D669FF, #E3D968FF, #E4DC69FF, #E5DE67FF, #E6E167FF, #E7E367FF, #E9E666FF, #EAE866FF, #EDEC67FF, #F0EF66FF, #F2F266FF, #F6F566FF, #F8F866FF, #FBFB66FF, #FFFF66FF"
paletteer_c,scico,cork,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#2C194CFF, #2B1D50FF, #2A2254FF, #2B2558FF, #2A295CFF, #2A2D60FF, #2A3164FF, #293668FF, #29396CFF, #283D70FF, #284174FF, #274578FF, #27497BFF, #284E7FFF, #2A5284FF, #2B5687FF, #2E5A8BFF, #315E8EFF, #356392FF, #396795FF, #3D6B98FF, #43709CFF, #48739EFF, #4C77A1FF, #517BA3FF, #567FA6FF, #5B82A8FF, #6187ACFF, #668BAFFF, #6C8FB1FF, #7193B4FF, #7697B7FF, #7C9CBAFF, #83A0BEFF, #89A5C1FF, #8FAAC4FF, #95AEC7FF, #9BB3CBFF, #A2B8CEFF, #A8BDD1FF, #B0C3D5FF, #B6C8D9FF, #BDCDDCFF, #C4D2E0FF, #CAD7E3FF, #D1DCE6FF, #D8E1E9FF, #DEE6ECFF, #E2EAECFF, #E6EDEDFF, #E5EDEBFF, #E4ECE7FF, #E2EBE3FF, #DCE8DDFF, #D7E4D8FF, #D2E1D2FF, #CCDDCCFF, #C6D9C6FF, #C0D5C0FF, #BAD1BAFF, #B3CDB3FF, #ADC8ACFF, #A6C4A6FF, #A0BFA0FF, #9ABB9AFF, #93B793FF, #8DB28CFF, #87AE86FF, #81AA80FF, #7BA77AFF, #75A275FF, #6F9F6FFF, #699B69FF, #639663FF, #5E935DFF, #588F58FF, #538C52FF, #4E884DFF, #498548FF, #448143FF, #3E7D3DFF, #397A38FF, #347633FF, #2F722EFF, #2A6E29FF, #266A25FF, #226420FF, #1E601CFF, #1C5B19FF, #195715FF, #185213FF, #164D11FF, #15490FFF, #14430DFF, #133F0BFF, #113A0AFF, #103608FF, #103107FF, #102D04FF, #0E2802FF"
paletteer_c,scico,corkO,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#3F3E39FF, #3F3D3CFF, #3E3C3FFF, #3E3C41FF, #3E3D44FF, #3E3C46FF, #3E3D49FF, #3E3E4DFF, #3E3E51FF, #3D4055FF, #3E4159FF, #3D445DFF, #3F4661FF, #404966FF, #414C6CFF, #424F71FF, #445376FF, #45577BFF, #475B80FF, #495F85FF, #4D638AFF, #50698FFF, #536D93FF, #577197FF, #5B769BFF, #5F7A9FFF, #637EA3FF, #6884A7FF, #6C88ABFF, #718CADFF, #7591B1FF, #7A95B3FF, #7E99B7FF, #849EB9FF, #88A2BCFF, #8DA6BFFF, #91AAC0FF, #96AEC3FF, #99B1C4FF, #9EB5C6FF, #A2B9C6FF, #A5BCC8FF, #A8BFC7FF, #AAC1C8FF, #ADC4C7FF, #AEC5C7FF, #B0C7C5FF, #AFC9C2FF, #B0C9C0FF, #AFCABDFF, #AECABBFF, #ACC9B7FF, #AAC9B3FF, #A7C8AFFF, #A4C6AAFF, #A1C4A6FF, #9DC2A2FF, #99C09DFF, #95BD98FF, #91BB93FF, #8CB78DFF, #88B488FF, #84B183FF, #7FAD7EFF, #7BAA79FF, #77A674FF, #72A36EFF, #6E9E68FF, #6A9963FF, #66955EFF, #629159FF, #5F8D54FF, #5B884FFF, #588349FF, #557F45FF, #527A41FF, #50763EFF, #4E723AFF, #4C6E37FF, #4A6A34FF, #486531FF, #486230FF, #465F2EFF, #465C2EFF, #45582DFF, #44562CFF, #44532BFF, #43502BFF, #434F2BFF, #424C2CFF, #424B2DFF, #41482EFF, #41472EFF, #414530FF, #404332FF, #404332FF, #404134FF, #404035FF, #3F3E38FF, #3F3E39FF"
paletteer_c,scico,davos,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#00054AFF, #000A4EFF, #010E51FF, #021155FF, #041459FF, #05175CFF, #071B60FF, #0A1F64FF, #0B2267FF, #0E266BFF, #0F296EFF, #112C71FF, #122F74FF, #153378FF, #17377CFF, #193A7EFF, #1B3E82FF, #1D4084FF, #1F4487FF, #214789FF, #234B8CFF, #264E8FFF, #285190FF, #2A5493FF, #2C5794FF, #2F5A96FF, #315D97FF, #346099FF, #376399FF, #39659BFF, #3B689CFF, #3D6A9BFF, #406D9CFF, #43709DFF, #45719DFF, #48749DFF, #4A759DFF, #4D789CFF, #4F799CFF, #527C9BFF, #557E9AFF, #567F9BFF, #59819AFF, #5B8298FF, #5E8597FF, #608597FF, #638896FF, #658A94FF, #678B94FF, #6A8D92FF, #6C8D92FF, #6F8F90FF, #719090FF, #73928EFF, #76958DFF, #78958CFF, #7B988BFF, #7D998BFF, #809B8AFF, #829C8AFF, #869F88FF, #89A187FF, #8BA288FF, #8FA587FF, #91A787FF, #95AA87FF, #99AC87FF, #9CAF88FF, #A0B289FF, #A3B589FF, #A8B88BFF, #ACBB8BFF, #B0BF8EFF, #B6C391FF, #BAC693FF, #BFCA96FF, #C4CE9AFF, #C9D29EFF, #CED5A1FF, #D3D9A7FF, #D8DEABFF, #DCE1B0FF, #E0E4B5FF, #E3E7B9FF, #E7EABEFF, #EAECC3FF, #EDEEC7FF, #F0F1CDFF, #F2F2D1FF, #F4F4D6FF, #F5F5DAFF, #F7F7DEFF, #F8F8E2FF, #F9F9E7FF, #FAFBEBFF, #FCFBEFFF, #FCFCF3FF, #FCFDF6FF, #FDFEFAFF, #FEFEFEFF"
paletteer_c,scico,devon,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#2C194CFF, #2B1B4EFF, #2A1E51FF, #2B2053FF, #2A2356FF, #2A2557FF, #29285AFF, #2A2A5DFF, #2A2C5FFF, #292F62FF, #293164FF, #283467FF, #283669FF, #27396BFF, #283B6EFF, #283D70FF, #274073FF, #274275FF, #264579FF, #26477BFF, #274B7EFF, #264E82FF, #265085FF, #275388FF, #28558BFF, #29588FFF, #295A92FF, #2A5C97FF, #2C5F9AFF, #2D619EFF, #3063A2FF, #3164A5FF, #3367A9FF, #3568ACFF, #386AB0FF, #3B6DB4FF, #3D6EB7FF, #4171BBFF, #4472BEFF, #4875C1FF, #4D78C5FF, #527AC8FF, #577CCBFF, #5C7ECDFF, #6181D0FF, #6683D2FF, #6B86D5FF, #7188D8FF, #768AD9FF, #7B8DDCFF, #7F8EDDFF, #8491DFFF, #8993E0FF, #8D95E2FF, #9398E5FF, #979AE6FF, #9B9CE8FF, #9F9EE8FF, #A3A1EAFF, #A6A3EBFF, #AAA5EDFF, #ADA8EEFF, #AFAAEDFF, #B2ADEEFF, #B4AEEFFF, #B7B1F0FF, #B9B2F1FF, #BBB5F1FF, #BEB8F2FF, #BFB9F1FF, #C2BCF2FF, #C3BEF2FF, #C6C0F2FF, #C8C3F3FF, #C9C5F3FF, #CCC7F4FF, #CDC9F4FF, #D0CCF4FF, #D1CDF6FF, #D4D0F6FF, #D6D3F7FF, #D8D4F6FF, #DAD7F7FF, #DCD9F7FF, #DEDCF7FF, #E0DDF9FF, #E2E0F8FF, #E5E3F9FF, #E7E4FAFF, #E9E7FBFF, #EBE9FAFF, #EDECFBFF, #EFEDFBFF, #F1F0FBFF, #F4F3FCFF, #F6F5FDFF, #F8F8FEFF, #FAF9FDFF, #FCFCFEFF, #FFFFFFFF"
paletteer_c,scico,grayC,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#000000FF, #040404FF, #090909FF, #0D0D0DFF, #111111FF, #131313FF, #161616FF, #191919FF, #1B1B1BFF, #1E1E1EFF, #202020FF, #232323FF, #242424FF, #272727FF, #2A2A2AFF, #2C2C2CFF, #2F2F2FFF, #303030FF, #333333FF, #353535FF, #383838FF, #3B3B3BFF, #3C3C3CFF, #3F3F3FFF, #414141FF, #444444FF, #454545FF, #484848FF, #4B4B4BFF, #4C4C4CFF, #4F4F4FFF, #505050FF, #535353FF, #555555FF, #575757FF, #5A5A5AFF, #5B5B5BFF, #5E5E5EFF, #5F5F5FFF, #626262FF, #646464FF, #666666FF, #686868FF, #696969FF, #6C6C6CFF, #6D6D6DFF, #707070FF, #727272FF, #737373FF, #767676FF, #777777FF, #7A7A7AFF, #7B7B7BFF, #7D7D7DFF, #808080FF, #818181FF, #848484FF, #858585FF, #888888FF, #898989FF, #8C8C8CFF, #8E8E8EFF, #909090FF, #939393FF, #949494FF, #979797FF, #999999FF, #9C9C9CFF, #9F9F9FFF, #A1A1A1FF, #A4A4A4FF, #A6A6A6FF, #A9A9A9FF, #ACACACFF, #AEAEAEFF, #B1B1B1FF, #B3B3B3FF, #B6B6B6FF, #B8B8B8FF, #BCBCBCFF, #BFBFBFFF, #C2C2C2FF, #C5C5C5FF, #C7C7C7FF, #CBCBCBFF, #CDCDCDFF, #D1D1D1FF, #D5D5D5FF, #D7D7D7FF, #DBDBDBFF, #DEDEDEFF, #E2E2E2FF, #E5E5E5FF, #E9E9E9FF, #ECECECFF, #F0F0F0FF, #F3F3F3FF, #F7F7F7FF, #FBFBFBFF, #FFFFFFFF"
